,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
264,124.txt,12,2,1.36,4.22,0.1844,10,104,34,68,31,159,42,82,37,0.52,0.45,0.33,0.29,2.04,1.01,104,39,42.0,41.0,0.65,0.81,5.83,8.25,0.92,26.29,0.83,0.83,16.67,2.89,0.24,0.8,0.17,0.02,0.2,153,10,22,15,10,7,5,4,14,15.3,15.3,10.2,1.5,2.2,1.5,0.4667,0.7,1.0,0.5,0.4,0.2667,1.4,0.9333,5,4.4,2.3,1.2,1.7,2.0,1.0,10.211,53.521
265,453.txt,7,3,1.47,4.35,0.0941,14,109,43,75,40,196,65,101,57,0.52,0.56,0.39,0.48,7.26,1.91,109,29,39.5,34.9,0.56,0.76,5.51,7.79,0.89,20.62,0.74,0.87,23.52,3.43,0.27,0.68,0.09,0.01,0.1,190,14,27,20,13,8,6,1,21,13.5714,14.6154,9.5,1.4286,2.0769,1.5385,0.4,0.6154,0.9286,0.4615,0.0769,0.05,1.6154,1.05,5,3.71,1.71,1.36,1.92,2.0,1.0,10.322,46.144
266,63.txt,12,2,1.43,4.42,0.1079,11,96,32,68,30,157,42,87,38,0.55,0.44,0.33,0.34,3.45,1.31,96,39,40.6,40.2,0.61,0.77,5.42,7.66,0.9,22.57,0.78,0.76,16.69,2.89,0.25,0.76,0.14,0.03,0.17,153,11,26,13,7,7,4,1,17,13.9091,21.8571,11.7692,1.1818,3.7143,1.8571,0.5385,1.0,0.6364,0.5714,0.1429,0.0769,2.4286,1.3077,5,4.36,2.27,1.09,1.69,1.88,1.0,11.257,48.146
267,477.txt,20,3,1.53,4.44,0.1401,15,132,48,84,44,297,74,150,68,0.51,0.45,0.36,0.42,6.74,1.84,132,29,37.1,33.4,0.44,0.68,5.42,7.66,0.86,17.36,0.56,0.63,15.16,2.75,0.16,0.5,0.09,0.0,0.09,291,15,36,30,18,11,7,5,41,19.4,16.1667,9.7,2.0,2.0,1.6667,0.3667,0.6111,1.2,0.3889,0.2778,0.1667,2.2778,1.3667,5,5.27,2.13,2.2,2.05,1.59,1.0,9.71,45.387
268,270.txt,13,5,1.36,4.0,0.1116,20,126,35,64,33,358,85,121,79,0.34,0.65,0.28,0.19,1.49,0.86,126,27,35.7,36.5,0.35,0.64,4.71,6.66,0.82,14.38,0.53,0.4,6.72,1.83,0.14,0.58,0.08,0.01,0.09,352,20,42,35,23,12,13,20,46,17.6,15.3043,10.0571,1.75,1.8261,1.5217,0.3429,0.5217,1.15,0.5652,0.8696,0.5714,2.0,1.3143,5,6.82,1.91,1.59,1.55,1.38,1.0,4.21,64.294
269,442.txt,10,2,1.39,4.08,0.1092,7,83,30,54,28,133,44,72,40,0.54,0.56,0.36,0.43,4.35,1.47,83,36,38.7,38.7,0.62,0.77,5.09,7.2,0.9,22.03,0.75,0.7,11.13,2.36,0.22,0.74,0.17,0.0,0.17,129,7,19,12,6,6,4,2,19,18.4286,21.5,10.75,1.7143,3.1667,2.0,0.5,1.0,0.8571,0.6667,0.3333,0.1667,3.1667,1.5833,5,5.14,2.57,2.0,1.92,1.94,1.0,8.787,53.592
270,142.txt,4,2,1.43,4.41,0.1648,6,67,19,41,17,101,26,52,22,0.51,0.42,0.28,0.37,2.58,1.14,67,43,39.5,38.3,0.66,0.79,4.71,6.67,0.91,22.54,0.79,0.95,17.05,2.92,0.35,0.65,0.15,0.0,0.15,97,6,16,9,6,4,4,2,9,16.1667,16.1667,10.7778,1.5,2.6667,1.5,0.4444,0.6667,1.0,0.6667,0.3333,0.2222,1.5,1.0,5,4.67,2.83,1.17,1.71,1.82,1.0,10.44,51.304
271,212.txt,25,3,1.36,4.21,0.0799,25,188,56,122,51,364,93,193,78,0.53,0.4,0.3,0.31,7.05,1.88,188,46,41.9,41.1,0.52,0.81,6.97,9.85,0.89,22.86,0.63,0.55,22.41,3.35,0.21,0.61,0.13,0.04,0.17,358,25,62,43,29,13,10,7,36,14.32,12.3448,8.3256,1.72,2.1379,1.4828,0.3023,0.4483,1.16,0.3448,0.2414,0.1628,1.2414,0.8372,5,4.27,2.19,1.19,1.81,1.89,1.0,9.851,55.311
272,20.txt,6,2,1.4,4.33,0.1204,6,74,26,50,24,116,33,62,29,0.53,0.47,0.35,0.41,2.88,1.2,74,39,38.0,38.5,0.64,0.78,4.86,6.87,0.91,21.83,0.81,0.88,13.24,2.57,0.24,0.75,0.18,0.0,0.18,112,6,17,9,6,4,4,4,11,18.6667,18.6667,12.4444,1.5,2.8333,1.5,0.4444,0.6667,1.0,0.6667,0.6667,0.4444,1.8333,1.2222,5,4.5,2.67,1.33,1.93,1.88,1.0,10.134,52.487
273,473.txt,5,3,1.43,4.36,0.1573,6,65,21,40,19,99,28,51,24,0.52,0.47,0.32,0.41,2.88,1.2,65,42,37.1,39.8,0.66,0.84,4.62,6.53,0.91,21.8,0.78,0.94,15.06,2.74,0.31,0.67,0.16,0.0,0.16,95,6,16,8,6,4,4,2,9,15.8333,15.8333,11.875,1.3333,2.6667,1.3333,0.5,0.6667,1.0,0.6667,0.3333,0.25,1.5,1.125,5,4.0,2.17,1.17,1.83,2.0,1.0,10.254,51.049
274,19.txt,8,2,1.38,4.33,0.1287,6,71,22,47,20,111,31,61,27,0.55,0.44,0.31,0.42,3.37,1.3,71,38,41.0,39.0,0.64,0.77,4.77,6.74,0.91,21.56,0.77,0.89,15.21,2.76,0.28,0.72,0.13,0.0,0.13,107,6,19,10,7,4,4,2,9,17.8333,15.2857,10.7,1.6667,2.7143,1.4286,0.4,0.5714,1.1667,0.5714,0.2857,0.2,1.2857,0.9,5,4.83,2.83,1.33,1.79,1.88,1.0,9.975,55.068
275,33.txt,22,2,1.52,4.51,0.1155,30,214,103,154,96,390,148,202,130,0.52,0.64,0.48,0.49,16.25,2.85,214,35,42.6,41.6,0.55,0.79,7.66,10.84,0.9,25.76,0.76,0.75,37.31,4.32,0.25,0.74,0.13,0.03,0.17,371,30,43,33,30,7,7,14,42,12.3667,12.3667,11.2424,1.1,1.4333,1.1,0.2121,0.2333,1.0,0.2333,0.4667,0.4242,1.4,1.2727,5,3.83,1.77,1.37,1.95,1.49,1.0,11.803,39.971
276,217.txt,18,3,1.33,4.18,0.1043,20,141,55,94,49,250,79,125,67,0.5,0.54,0.39,0.27,3.2,1.26,141,38,43.1,39.9,0.56,0.81,6.31,8.92,0.9,23.12,0.75,0.71,22.76,3.37,0.26,0.76,0.1,0.0,0.1,246,20,42,26,19,8,7,6,21,12.3,12.9474,9.4615,1.3,2.2105,1.3684,0.3077,0.4211,0.95,0.3684,0.3158,0.2308,1.1053,0.8077,5,4.0,1.9,1.1,1.51,1.92,1.0,10.549,53.086
277,121.txt,20,3,1.37,4.26,0.0476,24,188,81,135,73,390,145,209,123,0.54,0.59,0.43,0.39,12.49,2.5,188,32,40.5,38.2,0.48,0.79,6.73,9.52,0.88,21.18,0.65,0.74,45.38,4.76,0.29,0.53,0.07,0.02,0.09,382,24,66,46,27,20,11,14,29,15.9167,14.1481,8.3043,1.9167,2.4444,1.7037,0.4348,0.7407,1.125,0.4074,0.5185,0.3043,1.0741,0.6304,5,5.38,2.75,1.13,1.57,1.82,1.0,10.01,55.101
278,185.txt,6,2,1.49,4.57,0.1354,6,72,24,47,22,110,33,63,29,0.57,0.46,0.33,0.38,3.05,1.23,72,41,41.5,41.4,0.65,0.79,4.85,6.86,0.91,22.64,0.75,0.81,13.76,2.62,0.27,0.69,0.16,0.02,0.17,106,6,15,8,5,4,4,4,12,17.6667,21.2,13.25,1.3333,3.0,1.6,0.5,0.8,0.8333,0.8,0.8,0.5,2.4,1.5,5,4.0,3.0,1.5,2.04,1.78,1.0,11.94,44.89
279,128.txt,18,3,1.53,4.52,0.0601,25,194,90,144,80,370,151,200,123,0.54,0.61,0.46,0.43,11.57,2.41,194,37,40.7,39.9,0.52,0.78,7.13,10.09,0.89,23.52,0.72,0.78,38.11,4.37,0.24,0.64,0.12,0.03,0.15,360,25,51,34,25,12,10,14,41,14.4,14.4,10.5882,1.36,2.04,1.36,0.3529,0.48,1.0,0.4,0.56,0.4118,1.64,1.2059,5,4.72,2.2,1.48,1.58,1.69,1.0,11.778,39.829
280,207.txt,4,2,1.38,4.22,0.1461,6,63,20,39,18,99,27,51,23,0.52,0.45,0.32,0.42,3.37,1.3,63,40,38.1,37.9,0.64,0.8,4.48,6.33,0.9,20.29,0.76,0.89,15.21,2.76,0.33,0.64,0.16,0.0,0.16,95,6,18,10,6,5,5,1,9,15.8333,15.8333,9.5,1.6667,3.0,1.6667,0.5,0.8333,1.0,0.8333,0.1667,0.1,1.5,0.9,5,4.33,2.5,1.17,1.73,2.13,1.0,9.466,54.537
281,454.txt,8,2,1.58,4.56,0.1301,9,82,33,53,30,145,57,79,51,0.54,0.65,0.4,0.4,2.4,1.1,82,23,37.8,37.7,0.57,0.68,4.82,6.81,0.89,18.87,0.67,0.87,11.27,2.37,0.16,0.63,0.13,0.0,0.13,142,9,17,11,8,4,3,2,17,15.7778,17.75,12.9091,1.2222,2.125,1.375,0.3636,0.5,0.8889,0.375,0.25,0.1818,2.125,1.5455,5,4.0,1.67,1.67,2.08,1.73,1.0,10.899,40.539
282,141.txt,51,3,1.34,4.18,0.0872,56,318,130,238,117,712,197,359,154,0.5,0.43,0.41,0.32,14.57,2.7,318,43,39.1,39.3,0.45,0.78,8.43,11.92,0.88,23.24,0.66,0.62,53.21,5.16,0.24,0.7,0.09,0.04,0.13,683,56,115,62,55,25,18,29,49,12.1964,12.4182,11.0161,1.1071,2.0909,1.1273,0.4032,0.4545,0.9821,0.3273,0.5273,0.4677,0.8909,0.7903,5,4.13,2.02,0.89,1.59,1.73,1.0,9.564,53.819
283,433.txt,10,2,1.48,4.4,0.0922,8,89,29,60,27,157,48,83,42,0.53,0.51,0.33,0.32,2.56,1.13,89,26,37.7,36.0,0.57,0.69,5.02,7.1,0.89,19.56,0.72,0.8,16.0,2.83,0.24,0.67,0.12,0.01,0.13,151,8,23,11,8,5,4,1,20,18.875,18.875,13.7273,1.375,2.875,1.375,0.4545,0.625,1.0,0.5,0.125,0.0909,2.5,1.8182,5,5.38,3.0,2.0,1.91,1.63,1.0,10.707,45.997
284,165.txt,9,2,1.47,4.46,0.1046,11,101,33,71,31,168,45,92,41,0.55,0.45,0.33,0.35,4.24,1.46,101,37,40.4,37.8,0.6,0.77,5.51,7.79,0.9,22.41,0.77,0.79,21.44,3.27,0.29,0.72,0.17,0.0,0.17,164,11,30,13,11,4,4,4,17,14.9091,14.9091,12.6154,1.1818,2.7273,1.1818,0.3077,0.3636,1.0,0.3636,0.3636,0.3077,1.5455,1.3077,5,4.36,2.82,0.91,1.73,1.77,1.0,11.001,47.382
285,291.txt,16,8,1.46,4.39,0.0734,20,150,50,95,48,357,108,166,94,0.46,0.57,0.33,0.36,5.82,1.71,150,39,39.1,36.6,0.42,0.72,5.61,7.94,0.85,17.3,0.57,0.61,16.57,2.88,0.16,0.5,0.13,0.01,0.14,338,20,36,28,20,11,10,13,37,16.9,16.9,12.0714,1.4,1.8,1.4,0.3929,0.55,1.0,0.5,0.65,0.4643,1.85,1.3214,5,4.55,1.9,1.65,1.9,1.76,1.0,10.299,49.424
286,160.txt,36,3,1.45,4.5,0.0723,33,269,102,200,95,549,168,304,152,0.55,0.5,0.38,0.45,21.24,3.26,269,36,42.8,39.2,0.49,0.81,8.12,11.48,0.89,24.22,0.66,0.64,43.16,4.65,0.22,0.6,0.15,0.03,0.18,537,33,84,62,35,27,20,16,57,16.2727,15.3429,8.6613,1.8788,2.4,1.7714,0.4355,0.7714,1.0606,0.5714,0.4571,0.2581,1.6286,0.9194,5,5.58,2.76,1.42,1.74,1.53,1.0,11.247,49.438
287,399.txt,7,2,1.44,4.28,0.1771,8,75,26,43,23,122,41,60,34,0.49,0.57,0.35,0.41,2.88,1.2,75,32,38.7,39.4,0.61,0.69,4.8,6.79,0.9,20.6,0.72,0.76,9.94,2.23,0.22,0.66,0.15,0.0,0.15,113,8,16,11,7,5,4,1,14,14.125,16.1429,10.2727,1.375,2.2857,1.5714,0.4545,0.7143,0.875,0.5714,0.1429,0.0909,2.0,1.2727,5,3.88,1.75,1.25,1.87,1.71,1.0,10.513,48.829
288,15.txt,6,2,1.38,4.29,0.125,7,75,29,49,26,112,36,60,31,0.54,0.52,0.39,0.47,4.26,1.46,75,43,40.3,40.1,0.67,0.83,5.01,7.09,0.92,24.11,0.82,0.95,17.05,2.92,0.3,0.71,0.18,0.0,0.18,108,7,20,11,8,5,6,2,10,15.4286,13.5,9.8182,1.5714,2.5,1.375,0.4545,0.625,1.1429,0.75,0.25,0.1818,1.25,0.9091,5,4.14,2.29,1.14,1.93,1.94,1.0,10.059,54.712
289,135.txt,40,4,1.44,4.36,0.0951,51,317,135,243,129,736,201,369,185,0.5,0.5,0.43,0.33,18.33,3.03,317,35,41.1,38.5,0.43,0.79,8.26,11.68,0.87,22.47,0.66,0.58,54.7,5.23,0.26,0.68,0.11,0.02,0.14,732,51,121,78,61,22,20,25,50,14.3529,12.0,9.3846,1.5294,1.9836,1.2787,0.2821,0.3607,1.1961,0.3279,0.4098,0.3205,0.8197,0.641,5,4.67,2.71,0.94,1.71,1.78,1.0,10.746,48.239
290,91.txt,36,3,1.48,4.54,0.0714,24,207,78,152,72,456,137,241,123,0.53,0.51,0.38,0.35,10.26,2.26,207,36,39.8,38.8,0.45,0.76,6.85,9.69,0.87,20.61,0.63,0.72,42.45,4.61,0.24,0.59,0.1,0.01,0.1,452,24,70,54,23,31,16,12,49,18.8333,19.6522,8.3704,2.25,3.0435,2.3478,0.5741,1.3478,0.9583,0.6957,0.5217,0.2222,2.1304,0.9074,5,6.13,2.96,1.58,1.97,1.65,1.03,11.201,48.312
291,104.txt,24,3,1.48,4.48,0.1281,24,168,76,118,72,331,132,180,122,0.54,0.68,0.45,0.43,11.27,2.37,168,34,42.5,40.5,0.51,0.8,6.53,9.23,0.88,21.56,0.66,0.67,26.67,3.65,0.22,0.61,0.11,0.01,0.12,327,24,46,34,23,12,12,8,39,13.625,14.2174,9.6176,1.4167,2.0,1.4783,0.3529,0.5217,0.9583,0.5217,0.3478,0.2353,1.6957,1.1471,5,4.5,1.79,1.5,1.73,1.7,1.0,11.398,43.527
292,235.txt,15,4,1.45,4.13,0.0931,10,120,37,73,35,274,69,118,59,0.43,0.5,0.31,0.32,3.79,1.38,120,28,37.4,33.6,0.44,0.66,5.13,7.25,0.85,16.57,0.62,0.61,13.92,2.64,0.19,0.56,0.15,0.03,0.19,280,10,51,20,11,9,5,1,30,28.0,25.4545,14.0,2.0,4.6364,1.8182,0.45,0.8182,1.1,0.4545,0.0909,0.05,2.7273,1.5,5,10.9,3.7,3.1,1.57,1.78,1.0,6.386,54.817
293,116.txt,12,2,1.42,4.36,0.1533,10,103,37,68,34,161,48,84,43,0.52,0.51,0.36,0.32,2.23,1.06,103,39,42.4,39.7,0.64,0.8,5.74,8.12,0.91,25.1,0.81,0.82,14.73,2.71,0.21,0.8,0.18,0.0,0.18,153,10,21,15,9,7,5,5,18,15.3,17.0,10.2,1.5,2.3333,1.6667,0.4667,0.7778,0.9,0.5556,0.5556,0.3333,2.0,1.2,5,4.0,2.1,1.1,1.95,1.9,1.0,10.59,49.7
294,282.txt,11,2,1.49,4.61,0.1447,13,100,32,61,29,177,53,92,48,0.52,0.52,0.32,0.35,3.12,1.25,100,32,40.3,38.8,0.56,0.7,5.31,7.52,0.89,20.38,0.66,0.69,12.46,2.5,0.2,0.64,0.14,0.0,0.14,173,13,28,20,14,7,6,2,24,13.3077,12.3571,8.65,1.5385,2.0,1.4286,0.35,0.5,1.0769,0.4286,0.1429,0.1,1.7143,1.2,5,4.23,2.08,1.08,1.89,1.48,1.0,11.659,42.43
295,310.txt,18,4,1.46,4.32,0.1437,19,160,54,103,50,378,113,179,94,0.47,0.53,0.34,0.3,4.83,1.55,160,38,40.5,35.2,0.42,0.71,5.82,8.23,0.86,17.79,0.58,0.68,24.45,3.5,0.2,0.52,0.09,0.01,0.1,365,19,51,34,17,13,9,9,50,19.2105,21.4706,10.7353,1.7895,3.0,2.0,0.3824,0.7647,0.8947,0.5294,0.5294,0.2647,2.9412,1.4706,5,6.84,2.63,1.79,1.81,1.56,1.0,10.146,46.628
296,210.txt,8,4,1.41,4.28,0.2156,10,108,37,70,33,185,46,96,40,0.52,0.42,0.34,0.43,5.63,1.68,108,34,39.5,39.7,0.58,0.77,5.61,7.94,0.9,21.99,0.73,0.87,22.53,3.36,0.27,0.6,0.12,0.04,0.17,181,10,28,15,11,5,5,6,15,18.1,16.4545,12.0667,1.5,2.5455,1.3636,0.3333,0.4545,1.1,0.4545,0.5455,0.4,1.3636,1.0,5,4.6,2.4,1.5,1.83,2.08,1.0,9.809,52.368
297,105.txt,24,3,1.49,4.5,0.1414,19,169,74,117,68,341,127,172,105,0.5,0.61,0.44,0.44,11.76,2.42,169,34,41.2,39.2,0.5,0.76,6.47,9.15,0.88,21.04,0.68,0.71,31.23,3.95,0.26,0.65,0.09,0.02,0.11,327,19,56,33,20,15,10,11,33,17.2105,16.35,9.9091,1.7368,2.8,1.65,0.4545,0.75,1.0526,0.5,0.55,0.3333,1.65,1.0,5,5.37,2.58,1.58,1.76,1.8,1.03,11.365,44.109
298,247.txt,15,4,1.45,4.39,0.1029,12,124,43,77,35,224,70,107,52,0.48,0.49,0.35,0.47,7.03,1.88,124,32,41.6,37.7,0.55,0.73,5.86,8.29,0.89,21.51,0.72,0.75,18.0,3.0,0.22,0.66,0.13,0.04,0.17,225,12,32,19,13,9,7,4,31,18.75,17.3077,11.8421,1.5833,2.4615,1.4615,0.4737,0.6923,1.0833,0.5385,0.3077,0.2105,2.3846,1.6316,5,6.5,2.92,1.17,1.6,1.63,1.0,9.641,51.36
299,411.txt,19,4,1.47,4.43,0.1523,28,149,47,83,41,353,119,165,104,0.47,0.63,0.32,0.28,4.25,1.46,149,34,40.2,34.3,0.42,0.72,5.61,7.93,0.85,17.33,0.5,0.58,18.13,3.01,0.19,0.4,0.08,0.01,0.08,357,28,56,41,26,15,11,4,38,12.75,13.7308,8.7073,1.4643,2.1538,1.5769,0.3659,0.5769,0.9286,0.4231,0.1538,0.0976,1.4615,0.9268,5,4.36,1.64,0.96,1.8,1.54,1.0,7.654,52.776
300,279.txt,13,4,1.51,4.49,0.058,16,120,39,74,35,288,89,152,75,0.53,0.49,0.33,0.28,3.1,1.25,120,33,36.6,34.1,0.42,0.67,5.0,7.07,0.85,15.91,0.49,0.64,16.03,2.83,0.16,0.39,0.08,0.01,0.09,278,16,32,21,18,5,4,6,37,17.375,15.4444,13.2381,1.3125,1.7778,1.1667,0.2381,0.2778,1.125,0.2222,0.3333,0.2857,2.0556,1.7619,5,5.25,2.38,1.63,2.21,1.37,1.04,9.051,48.887
301,468.txt,8,2,1.5,4.56,0.1404,9,86,35,60,33,128,44,72,40,0.56,0.56,0.41,0.52,6.26,1.77,86,44,41.7,42.3,0.67,0.82,5.38,7.6,0.92,25.71,0.83,0.87,17.39,2.95,0.28,0.82,0.11,0.01,0.12,124,9,20,12,10,4,4,2,11,13.7778,12.4,10.3333,1.3333,2.0,1.2,0.3333,0.4,1.1111,0.4,0.2,0.1667,1.1,0.9167,5,4.0,2.22,1.22,1.75,1.8,1.0,12.046,41.554
302,118.txt,15,2,1.5,4.39,0.0746,18,141,59,96,50,256,98,140,80,0.55,0.57,0.42,0.39,6.57,1.81,141,35,40.5,37.2,0.55,0.76,6.23,8.81,0.89,22.39,0.69,0.77,26.27,3.62,0.24,0.62,0.07,0.01,0.09,252,18,37,25,18,9,8,12,24,14.0,14.0,10.08,1.3889,2.0556,1.3889,0.36,0.5,1.0,0.4444,0.6667,0.48,1.3333,0.96,5,4.28,2.28,1.06,1.64,1.78,1.0,10.484,43.742
303,2.txt,11,2,1.6,4.92,0.1849,6,89,38,63,36,133,48,77,44,0.58,0.57,0.43,0.56,5.56,1.67,89,40,43.0,40.1,0.67,0.8,5.46,7.72,0.92,25.86,0.82,0.89,14.22,2.67,0.21,0.78,0.16,0.0,0.16,129,6,15,8,6,3,3,7,12,21.5,21.5,16.125,1.3333,2.5,1.3333,0.375,0.5,1.0,0.5,1.1667,0.875,2.0,1.5,5,5.67,2.67,2.33,1.91,1.63,1.0,13.052,38.923
304,127.txt,27,3,1.58,4.77,0.0659,29,220,101,159,94,412,179,226,152,0.55,0.67,0.46,0.51,18.25,3.02,220,40,42.6,39.8,0.53,0.81,7.66,10.84,0.9,25.09,0.7,0.8,45.76,4.78,0.25,0.59,0.11,0.02,0.13,396,29,61,49,32,20,14,13,42,13.6552,12.375,8.0816,1.6897,1.9062,1.5312,0.4082,0.625,1.1034,0.4375,0.4062,0.2653,1.3125,0.8571,5,4.45,2.17,0.93,1.73,1.52,1.0,13.067,35.095
305,215.txt,23,5,1.38,4.16,0.0714,27,178,56,117,49,412,108,204,92,0.5,0.45,0.31,0.29,6.12,1.75,178,39,39.6,39.1,0.43,0.79,6.2,8.77,0.86,18.76,0.57,0.57,23.35,3.42,0.2,0.51,0.14,0.04,0.18,401,27,63,49,36,11,11,7,36,14.8519,11.1389,8.1837,1.8148,1.75,1.3611,0.2245,0.3056,1.3333,0.3056,0.1944,0.1429,1.0,0.7347,5,4.52,2.44,1.0,1.66,1.71,1.0,9.443,54.494
306,151.txt,53,5,1.47,4.57,0.042,54,307,125,226,112,743,206,394,183,0.53,0.46,0.41,0.38,18.43,3.04,307,37,42.8,38.2,0.41,0.79,7.96,11.26,0.87,21.47,0.57,0.62,47.43,4.87,0.2,0.54,0.09,0.03,0.12,730,54,111,72,55,18,17,16,72,13.5185,13.2727,10.1389,1.3333,2.0182,1.3091,0.25,0.3273,1.0185,0.3091,0.2909,0.2222,1.3091,1.0,5,4.27,1.98,1.16,1.87,1.72,1.0,12.579,42.031
307,441.txt,6,2,1.45,4.41,0.1287,7,74,27,48,25,113,35,59,31,0.52,0.53,0.36,0.4,2.4,1.1,74,38,40.2,39.1,0.65,0.77,4.92,6.96,0.91,22.93,0.81,0.93,13.07,2.56,0.24,0.75,0.15,0.02,0.17,109,7,13,7,6,3,3,3,11,15.5714,18.1667,15.5714,1.0,2.1667,1.1667,0.4286,0.5,0.8571,0.5,0.5,0.4286,1.8333,1.5714,5,4.57,2.14,1.57,1.91,1.8,1.0,11.31,48.324
308,9.txt,8,2,1.49,4.5,0.2,6,70,28,45,25,102,35,55,30,0.54,0.55,0.4,0.46,2.77,1.18,70,43,40.8,41.1,0.69,0.78,4.9,6.93,0.92,24.68,0.82,0.92,11.08,2.35,0.22,0.73,0.25,0.0,0.25,98,6,12,7,6,3,3,2,12,16.3333,16.3333,14.0,1.1667,2.0,1.1667,0.4286,0.5,1.0,0.5,0.3333,0.2857,2.0,1.7143,5,3.83,1.83,1.67,1.96,1.91,1.0,11.118,46.775
309,80.txt,47,4,1.49,4.64,0.1255,53,262,100,180,93,621,209,344,187,0.55,0.54,0.38,0.28,8.82,2.1,262,32,41.4,39.4,0.42,0.79,7.43,10.51,0.87,20.82,0.52,0.48,24.81,3.52,0.15,0.53,0.1,0.01,0.12,599,53,85,65,46,23,16,8,59,11.3019,13.0217,9.2154,1.2264,1.8478,1.413,0.3538,0.5,0.8679,0.3478,0.1739,0.1231,1.2826,0.9077,5,3.23,1.46,0.84,1.89,1.58,1.0,12.536,38.703
310,403.txt,9,2,1.43,4.37,0.1532,10,91,34,64,32,139,46,80,42,0.58,0.53,0.37,0.46,5.54,1.66,91,42,40.6,39.1,0.65,0.87,5.46,7.72,0.91,24.96,0.8,0.73,13.88,2.63,0.24,0.82,0.15,0.0,0.15,135,10,21,14,11,4,4,3,16,13.5,12.2727,9.6429,1.4,1.9091,1.2727,0.2857,0.3636,1.1,0.3636,0.2727,0.2143,1.4545,1.1429,5,3.9,2.3,1.2,1.85,1.61,1.0,10.796,49.758
311,406.txt,16,6,1.31,4.18,0.096,15,108,37,65,34,286,85,130,72,0.45,0.55,0.34,0.34,4.11,1.43,108,22,35.3,27.2,0.38,0.59,4.52,6.39,0.83,14.27,0.5,0.54,10.31,2.27,0.15,0.48,0.07,0.0,0.07,275,15,41,27,18,10,6,5,37,18.3333,15.2778,10.1852,1.8,2.2778,1.5,0.3704,0.5556,1.2,0.3333,0.2778,0.1852,2.0556,1.3704,5,5.67,2.07,1.6,1.92,1.58,1.0,7.098,63.982
312,193.txt,8,2,1.5,4.71,0.1441,9,84,28,57,26,127,36,70,32,0.55,0.46,0.33,0.39,3.52,1.33,84,41,42.4,39.4,0.66,0.78,5.27,7.45,0.91,24.65,0.81,0.83,15.7,2.8,0.27,0.81,0.11,0.0,0.11,123,9,20,11,9,4,4,6,12,13.6667,13.6667,11.1818,1.2222,2.2222,1.2222,0.3636,0.4444,1.0,0.4444,0.6667,0.5455,1.3333,1.0909,5,4.0,2.56,0.89,1.61,1.65,1.0,12.4,46.272
313,333.txt,8,2,1.42,4.31,0.1262,9,75,27,50,25,116,36,62,32,0.53,0.52,0.36,0.5,5.0,1.58,75,38,39.4,40.5,0.65,0.77,4.92,6.96,0.91,22.5,0.81,0.9,16.2,2.85,0.29,0.73,0.15,0.02,0.16,112,9,19,12,9,4,4,1,13,12.4444,12.4444,9.3333,1.3333,2.1111,1.3333,0.3333,0.4444,1.0,0.4444,0.1111,0.0833,1.4444,1.0833,5,3.44,1.89,1.11,2.06,1.76,1.0,11.005,46.976
314,254.txt,15,3,1.32,3.85,0.1097,14,105,36,62,30,278,78,125,67,0.45,0.54,0.34,0.29,2.61,1.14,105,30,34.8,33.0,0.38,0.63,4.45,6.3,0.83,14.13,0.5,0.58,10.45,2.29,0.14,0.44,0.11,0.0,0.11,294,14,45,26,14,14,9,5,37,21.0,21.0,11.3077,1.8571,3.2143,1.8571,0.5385,1.0,1.0,0.6429,0.3571,0.1923,2.6429,1.4231,5,8.0,2.75,2.42,1.85,1.58,1.0,6.289,59.186
315,260.txt,14,2,1.47,4.31,0.0856,14,118,35,73,33,223,62,113,58,0.51,0.51,0.3,0.31,3.12,1.25,118,33,40.7,36.0,0.53,0.71,5.59,7.9,0.88,19.95,0.65,0.59,11.28,2.38,0.17,0.65,0.18,0.01,0.19,227,14,32,26,16,11,7,7,25,16.2143,14.1875,8.7308,1.8571,2.0,1.625,0.4231,0.6875,1.1429,0.4375,0.4375,0.2692,1.5625,0.9615,5,4.21,2.14,1.14,1.88,1.57,1.0,8.958,51.12
316,338.txt,13,4,1.43,4.33,0.0892,13,110,42,72,39,196,65,104,60,0.53,0.58,0.38,0.44,6.62,1.82,110,29,39.9,38.2,0.56,0.76,5.56,7.86,0.89,20.95,0.69,0.76,19.88,3.15,0.25,0.65,0.12,0.01,0.13,192,13,26,17,13,6,6,6,23,14.7692,14.7692,11.2941,1.3077,2.0,1.3077,0.3529,0.4615,1.0,0.4615,0.4615,0.3529,1.7692,1.3529,5,4.0,1.92,1.62,2.19,1.68,1.0,9.155,54.72
